feature,shap_value,feature_value,stock,sample_idx
SMA_200,-0.0007379964054488822,376.97705,DBBL,1
SMA_5,0.0004650596314124232,298.862,DBBL,1
BB_Position,-0.00043555265136267795,0.0706968120808867,DBBL,1
Log_Returns,0.00042598246581034086,-0.0204524110094717,DBBL,1
Volatility_30d,0.00028294177407699585,0.1872680558402507,DBBL,1
Volume_SMA_20,-0.0002759889741013144,562349.6,DBBL,1
BB_Upper,0.0002178849033833918,310.1393707633448,DBBL,1
EMA_12,0.00016956697087549817,299.70295326602763,DBBL,1
Volume_Ratio,0.0001645829951361249,1.4729449438569886,DBBL,1
EMA_26,0.00015151098924567875,303.16356892720165,DBBL,1
Returns_1d,-0.0008076882890680195,-0.0175309999389163,DBBL,2
Log_Returns,0.0006608113559584481,-0.017686487837177,DBBL,2
SMA_200,-0.0005361002956666729,408.8777,DBBL,2
Volume_Ratio,0.00022252756901531244,1.489928142073054,DBBL,2
Volatility_30d,-0.00020020739244775267,0.2282868746527852,DBBL,2
BB_Upper,0.00018225297222852717,331.7979288123357,DBBL,2
RSI_14,-0.00017313520245037226,65.48554237004846,DBBL,2
EMA_26,0.00016596754087050408,319.73585195754634,DBBL,2
EMA_50,0.00015924999657966724,326.8329819853635,DBBL,2
EMA_12,0.0001582338296794092,321.3870794851647,DBBL,2
BB_Position,0.00047109762512577717,0.9237302067772344,DBBL,3
SMA_200,0.00041181425593191887,587.11195,DBBL,3
Volume_Ratio,-0.0003626425500492136,0.268940438334907,DBBL,3
SMA_5,-0.0001800523208145379,571.384,DBBL,3
Volume_SMA_20,-0.00015053447644499578,495429.4,DBBL,3
BB_Width,0.00014809370291789925,25.39823649074401,DBBL,3
EMA_50,0.00010430025340103666,574.0273207074559,DBBL,3
Volatility_30d,0.00010249585916481251,0.1769166520724743,DBBL,3
Returns_1d,-0.00010244519066163215,0.0062167273746147,DBBL,3
Log_Returns,-9.595995188166497e-05,0.0061974832408292,DBBL,3
Returns_1d,-0.0005237404149953165,-0.0081693084828428,DBBL,4
SMA_200,0.00036720144925867106,586.5991,DBBL,4
Volume_SMA_20,-0.00034277311204416756,527893.9,DBBL,4
BB_Position,0.00018846188137505693,0.7744186159252285,DBBL,4
Log_Returns,0.00016529520008698358,-0.0082028601375407,DBBL,4
BB_Width,0.00010895996725667268,32.1242783412406,DBBL,4
RSI_14,-0.00010189250895960484,64.55602732139562,DBBL,4
Volatility_30d,9.181724708490452e-05,0.1808660677654643,DBBL,4
Volume_Ratio,-7.496201325190243e-05,0.7991795320991585,DBBL,4
SMA_100,6.053871212252502e-05,601.1084,DBBL,4
Returns_1d,-0.0004950325993007473,-0.0091393116169874,DSEX,0
Volatility_60d,0.0004519772825255664,0.19258405676249,DSEX,0
Log_Returns,0.00022814157801341882,-0.0091813313422564,DSEX,0
Volume_Ratio,-0.00021462422174627915,0.4750069146035034,DSEX,0
ATR_14,0.0001772557496867096,3.289285714285715,DSEX,0
Volume_SMA_20,-0.0001650517801016294,502921.1,DSEX,0
EMA_50,0.00011097693892292753,231.9190074678956,DSEX,0
SMA_200,8.704254321349056e-05,222.6385,DSEX,0
BB_Position,7.79644861103486e-05,0.278617735581462,DSEX,0
MACD_Signal,7.07942864996418e-05,4.296980973402343,DSEX,0
Volume_SMA_20,0.0007416197701402472,360008.3,DSEX,1
Returns_1d,-0.00039863694618463196,0.0029168863117201,DSEX,1
ATR_14,-0.00039796355501171664,4.924999999999995,DSEX,1
Volatility_60d,-0.0003877938858179897,0.1505231717346344,DSEX,1
SMA_10,-0.00029550103467889505,288.53900000000004,DSEX,1
Log_Returns,-0.00019568209158705584,0.0029126404532961,DSEX,1
Volume_Ratio,0.0001887553693411594,1.5764414320447613,DSEX,1
EMA_50,9.279472094511081e-05,275.6231885931409,DSEX,1
SMA_200,9.115373089775653e-05,245.6219,DSEX,1
SMA_100,9.087853249576406e-05,259.1608,DSEX,1
Volume_SMA_20,-0.0003269933709640826,543551.05,DSEX,2
Volume_Ratio,0.00020478325548069004,1.6331805448632652,DSEX,2
ATR_14,0.00019516625982250832,3.2435714285714323,DSEX,2
Log_Returns,0.00016061559085669814,-0.0063766088423623,DSEX,2
Returns_1d,-0.00014740943566975498,-0.0063563214167616,DSEX,2
Volatility_60d,-0.0001399762730564828,0.1496347752646413,DSEX,2
RSI_14,-0.00013765356094609812,77.45302713987478,DSEX,2
Volatility_30d,-0.00012903245082820854,0.1176894960058135,DSEX,2
SMA_5,-7.086036153849202e-05,271.108,DSEX,2
Returns_20d,-6.410053870755628e-05,0.0583907326236692,DSEX,2
Log_Returns,-0.0013628371055611857,0.0138734112935863,DSEX,3
Returns_1d,0.0009817610706239607,0.0139700936513684,DSEX,3
Volatility_60d,0.0005170932187009624,0.2049075624755894,DSEX,3
Volume_Ratio,0.0002775369338781828,1.902297199642486,DSEX,3
SMA_10,0.00018831750669719496,194.384,DSEX,3
ATR_14,-0.0001236344261983871,3.374285714285711,DSEX,3
SMA_100,9.301835687668038e-05,197.5409,DSEX,3
EMA_50,8.984689207034845e-05,195.58663384429173,DSEX,3
Volume_SMA_20,-7.855372654885784e-05,484400.65,DSEX,3
SMA_50,7.335125921180459e-05,194.4118,DSEX,3
Log_Returns,-0.00046124445661906404,0.0052318543631742,DSEX,4
Volatility_60d,0.00043093552786296375,0.2018789618316791,DSEX,4
SMA_50,0.00014183114186078704,194.8896,DSEX,4
SMA_10,-8.799719253034196e-05,194.166,DSEX,4
Volume_Ratio,6.718634074222242e-05,1.2533757716577112,DSEX,4
BB_Position,6.70554397782081e-05,0.4583180159979113,DSEX,4
SMA_100,6.61648605478857e-05,197.846,DSEX,4
BB_Upper,5.1996535794780865e-05,202.07825763119288,DSEX,4
ATR_14,-5.168924178216395e-05,3.24714285714286,DSEX,4
RSI_14,-4.90456118269262e-05,49.82698961937716,DSEX,4
Volume_SMA_20,-0.0005847773148014513,603370.15,DUTCHBANGL,0
BB_Position,0.0004137688366846553,0.2310320705307122,DUTCHBANGL,0
Volatility_30d,-0.00027580641015618177,0.1514356671529986,DUTCHBANGL,0
Returns_5d,-0.00027478587596079147,-0.0095989137246709,DUTCHBANGL,0
SMA_50,-0.00022838044189112464,976.8398,DUTCHBANGL,0
EMA_50,-0.00017329069084878244,964.8808072036444,DUTCHBANGL,0
MACD_Signal,-0.00016304183394489193,-6.316209065834882,DUTCHBANGL,0
BB_Upper,-0.00015549226455464116,1023.7122135517212,DUTCHBANGL,0
MACD_Histogram,-0.00015221223168771457,-4.554770102374492,DUTCHBANGL,0
Returns_1d,0.00010801450721793378,0.0056635591332845,DUTCHBANGL,0
BB_Position,-0.0009027280119892772,1.0462599717103724,DUTCHBANGL,1
MACD_Histogram,-0.0005484071075972925,4.2755681229629285,DUTCHBANGL,1
EMA_12,0.0005123619367747987,1100.802570990087,DUTCHBANGL,1
Returns_5d,0.0003763365223936867,0.0600417536534447,DUTCHBANGL,1
MACD,0.0003657041123566932,19.2476612802252,DUTCHBANGL,1
Returns_1d,0.00023434030049774958,0.0152853562732169,DUTCHBANGL,1
Volatility_30d,-0.00022299052279880545,0.172739031659222,DUTCHBANGL,1
Volume_SMA_20,0.00013727320533841016,444216.35,DUTCHBANGL,1
ATR_14,0.0001340106011094897,18.129999999999963,DUTCHBANGL,1
SMA_5,-0.00010680081815276534,1110.752,DUTCHBANGL,1
EMA_12,0.0003235022200882982,1041.8653158931963,DUTCHBANGL,2
SMA_50,-0.00025995703442096305,1034.0002,DUTCHBANGL,2
MACD_Histogram,-0.00025146426740898744,3.299748573766204,DUTCHBANGL,2
MACD,0.00024302782513098685,4.835772053911569,DUTCHBANGL,2
BB_Position,-0.00023348372078803629,0.860100753884922,DUTCHBANGL,2
EMA_26,-8.63541009238156e-05,1037.0295438392848,DUTCHBANGL,2
Returns_5d,-8.553470697042549e-05,0.0009959686981266,DUTCHBANGL,2
Log_Returns,-7.87010674854371e-05,0.002704307187193,DUTCHBANGL,2
RSI_14,7.3631609664658e-05,73.0334233625928,DUTCHBANGL,2
ATR_14,-7.10102090732182e-05,15.622857142857152,DUTCHBANGL,2
ATR_14,0.0003594901131818067,15.065714285714291,DUTCHBANGL,3
SMA_10,-0.00033420012386491756,787.223,DUTCHBANGL,3
BB_Position,0.00016890966503214574,0.7155974285042074,DUTCHBANGL,3
Volume_Ratio,-0.0001495819172838397,0.2019551023271686,DUTCHBANGL,3
MACD_Histogram,-0.00011836829164999012,2.043707939054592,DUTCHBANGL,3
BB_Upper,0.00010095625306347667,802.5626557440695,DUTCHBANGL,3
SMA_50,8.805817924900327e-05,786.6936000000001,DUTCHBANGL,3
Volatility_30d,8.510770968035751e-05,0.1753667325644509,DUTCHBANGL,3
MACD,-7.59785684350913e-05,2.384656590213467,DUTCHBANGL,3
Returns_5d,7.504566991775712e-05,-0.0110706664993097,DUTCHBANGL,3
Volatility_30d,0.0002910946958791708,0.1667602350808223,DUTCHBANGL,4
MACD,-0.0002870280588284353,2.177715393861604,DUTCHBANGL,4
ATR_14,0.00023527558747464983,13.495000000000005,DUTCHBANGL,4
Volume_SMA_20,0.00019579405715175816,477814.95,DUTCHBANGL,4
BB_Position,-0.00016399119581992326,0.7744403516025142,DUTCHBANGL,4
SMA_50,0.00015551624369254265,787.8288,DUTCHBANGL,4
SMA_5,0.00015358343921740439,791.932,DUTCHBANGL,4
Returns_1d,0.00015056505164601095,0.00852447266025,DUTCHBANGL,4
Log_Returns,-0.00011806474611147252,0.0084883445135901,DUTCHBANGL,4
EMA_12,-0.00011172784956277174,782.1358137117113,DUTCHBANGL,4
Volume_Ratio,-0.0010855162085935486,0.6381248042225545,EBL,0
Returns_20d,-0.0009165756000214275,0.157942238267148,EBL,0
RSI_14,0.0005603974540195952,66.30036630036628,EBL,0
Returns_5d,-0.0003022445001987023,-0.0353383458646616,EBL,0
Volatility_30d,-0.00016004964522491755,0.3561936311537033,EBL,0
SMA_5,0.00012213893442303454,12.918,EBL,0
SMA_10,0.00011952058776387373,12.944,EBL,0
SMA_50,0.00011369758712984273,11.883200000000002,EBL,0
EMA_12,0.00010141058621286774,12.748241032897912,EBL,0
MACD_Signal,9.341572376152814e-05,0.303807065366153,EBL,0
Volume_Ratio,-0.0016105774452999139,0.0739558734982787,EBL,1
BB_Position,-0.0003947601350339445,0.0016268270764689,EBL,1
RSI_14,-0.0003058709149241952,29.55326460481095,EBL,1
Volatility_30d,-0.0002551827328660357,0.4006196026912522,EBL,1
Returns_5d,-0.00020484424944585612,-0.0535714285714287,EBL,1
Volatility_60d,-0.00019538228248183547,0.4469458677998865,EBL,1
Returns_20d,-9.858599623352705e-05,-0.0719844357976654,EBL,1
SMA_100,-6.498832016002186e-05,10.753800000000002,EBL,1
ATR_14,-6.20530165757313e-05,0.3649999999999998,EBL,1
BB_Width,6.009994420098252e-05,1.755712481205844,EBL,1
Volume_Ratio,-0.0010421268637789644,0.3373595976283353,EBL,2
Returns_20d,0.0003790119958838046,-0.0990825688073394,EBL,2
BB_Position,-0.00030723465719553376,0.1617363785965944,EBL,2
Returns_5d,-0.0001424163199598223,-0.032512315270936,EBL,2
RSI_14,-0.00010996165451893731,36.26062322946178,EBL,2
Returns_1d,-9.556770028232436e-05,0.0325972660357518,EBL,2
Volatility_30d,7.524184458968116e-05,0.4311950232890519,EBL,2
SMA_5,5.3092412776747054e-05,9.812,EBL,2
BB_Lower,-4.516621876265542e-05,9.51518761453699,EBL,2
Log_Returns,3.293168449092023e-05,0.0320772458090755,EBL,2
RSI_14,-0.0010514697415201157,16.710182767624005,EBL,3
Returns_20d,0.0005655957929444329,-0.154118404118404,EBL,3
Log_Returns,-0.0003589201969530813,-0.0439058613653926,EBL,3
Volume_Ratio,-0.0002730233563807325,0.7237719946418867,EBL,3
Returns_1d,-0.0002609614486918872,-0.0429559519475791,EBL,3
SMA_5,-0.00018126162270463473,26.82,EBL,3
Volume_SMA_20,0.00014445716187915116,403089.65,EBL,3
BB_Position,-0.00013468698253175367,0.1004837324930715,EBL,3
SMA_10,-0.00012204318787637107,27.698,EBL,3
ATR_14,-8.783812079772601e-05,1.060714285714285,EBL,3
Returns_20d,0.0009037082479374267,-0.1981217812784005,EBL,4
Returns_5d,-0.00041200432286934215,-0.1021031207598371,EBL,4
Volume_Ratio,-0.00038238560213954163,0.6519497210164588,EBL,4
RSI_14,-0.00023780927642231414,27.36572890025572,EBL,4
Log_Returns,-0.00023717443042295513,-0.0345309971550146,EBL,4
SMA_5,-0.0002244766379157484,27.498,EBL,4
BB_Position,-0.00022318660502701628,-0.028093674571976,EBL,4
Returns_1d,-0.00018992628093235017,-0.033941605839416,EBL,4
Volume_SMA_20,0.0001842599612597945,376133.3,EBL,4
Volatility_30d,-0.00017372777240823962,0.3708825196889544,EBL,4
SMA_200,0.000701860017250912,191.4684,GP,0
Returns_5d,-0.0005802970058239919,0.026527191816448,GP,0
Volume_Ratio,-0.0005243668675383706,0.6196211465271914,GP,0
BB_Position,0.0005221210435117677,0.2925697759487058,GP,0
Volatility_30d,-0.0003989902850616673,0.4298027076316068,GP,0
Returns_20d,-0.000347595143729772,-0.0264196448147335,GP,0
Volatility_60d,0.00034614514916812746,0.3981509500794252,GP,0
EMA_50,0.0002965155712765532,177.6360132599076,GP,0
SMA_100,0.0002374856729922011,175.41350000000003,GP,0
SMA_5,0.00020675144355699433,176.768,GP,0
SMA_200,0.0010265971210651518,221.9866,GP,1
Volume_Ratio,-0.0008778156036806945,0.3393023633707638,GP,1
Returns_20d,-0.0005763859526914411,0.0422950447896586,GP,1
SMA_50,0.0003933276047802367,266.4728,GP,1
Log_Returns,-0.0003450532972058592,-0.0247138397313949,GP,1
Volatility_30d,-0.00029113783525845476,0.3942862712663603,GP,1
EMA_50,0.0002578928468937446,264.3497298854248,GP,1
SMA_100,0.00023578622307592647,262.0177,GP,1
BB_Position,-0.0001947281928464481,0.8080569580594752,GP,1
Returns_5d,0.00014967375289670832,0.0216738912970988,GP,1
Volume_Ratio,0.0011932498781080094,1.5099532624196346,GP,2
Returns_20d,-0.0010590991093459906,-0.059663213309486,GP,2
Volatility_60d,-0.0008415883268116445,0.2988600104862554,GP,2
RSI_14,0.000729587864951768,67.20047449584817,GP,2
SMA_200,0.0005934462384303196,207.85640000000004,GP,2
SMA_50,0.0002900792115003007,272.5648,GP,2
SMA_100,0.00024911816725457417,241.5816,GP,2
Returns_5d,0.00019487096512999815,-0.0150577922307448,GP,2
EMA_50,0.00014609640323712877,268.71886320626083,GP,2
SMA_10,0.00013314450122230075,280.969,GP,2
BB_Position,0.0008686164909647475,0.0087802590348297,GP,3
Volatility_60d,-0.0007916408095620777,0.3332463908380137,GP,3
Returns_20d,0.00045773057209121343,-0.0360218579234973,GP,3
Volatility_30d,-0.0004482382695112203,0.392257183468995,GP,3
Returns_5d,0.0003232029862454349,-0.0643669382213171,GP,3
Volume_SMA_20,0.00020267372443089548,580253.3,GP,3
SMA_50,0.00018777356824180573,244.0234,GP,3
SMA_10,-0.00012225289813638384,236.361,GP,3
EMA_50,-0.00011787838775197265,240.8593699164972,GP,3
BB_Upper,0.00010105737183514074,247.82394790311548,GP,3
Volatility_60d,-0.0013489621806442925,0.3189500613223117,GP,4
BB_Position,-0.0009867883775158991,0.7993094496168122,GP,4
Volume_Ratio,0.0008669783110532119,1.574610697493973,GP,4
SMA_50,0.0007598263450027927,244.113,GP,4
Returns_5d,0.0006650111002474073,-0.0043624989711087,GP,4
Volatility_30d,-0.0005716812111548752,0.391422981940092,GP,4
Returns_20d,0.0004098971231391817,0.0318177940800135,GP,4
Returns_1d,0.0003950149564722105,0.0087986322505315,GP,4
RSI_14,-0.00037710526886480713,53.24238128986534,GP,4
Log_Returns,0.00034886507476465347,0.0087601498493859,GP,4
Log_Returns,0.0010648718447269915,-0.0424700253127713,HEIDELBCEM,0
Returns_5d,-0.0003234733977422538,-0.0123615956317307,HEIDELBCEM,0
Volatility_60d,0.00023107918479597315,0.2694956011237535,HEIDELBCEM,0
Returns_1d,0.00022435981708355764,-0.0415808065940536,HEIDELBCEM,0
Volume_Ratio,-0.00021875850360795183,1.509410753255715,HEIDELBCEM,0
SMA_200,-0.0001350940758187266,127.58060000000002,HEIDELBCEM,0
Returns_20d,0.00012454988006814846,-0.107585828822038,HEIDELBCEM,0
BB_Position,-0.00011945835270023398,0.1542319533403999,HEIDELBCEM,0
ATR_14,6.204454349359646e-05,3.79785714285714,HEIDELBCEM,0
EMA_26,5.927188612300267e-05,136.39257733161085,HEIDELBCEM,0
Volume_SMA_20,-0.0003270055331230995,441704.0,HEIDELBCEM,1
Returns_5d,0.00029032596953887233,-0.0055999496633739,HEIDELBCEM,1
Volume_Ratio,0.00016559166007093493,0.1414703059062177,HEIDELBCEM,1
Log_Returns,-0.00016211530679519163,0.0133127224893777,HEIDELBCEM,1
SMA_5,-0.00011010568105904937,155.678,HEIDELBCEM,1
SMA_100,-9.125122036408138e-05,150.2551,HEIDELBCEM,1
ATR_14,8.257311963866633e-05,3.839285714285716,HEIDELBCEM,1
BB_Position,7.831041339907203e-05,0.5110562503086998,HEIDELBCEM,1
Returns_20d,6.315272923867912e-05,-0.0371633971000365,HEIDELBCEM,1
Returns_1d,6.2120047341849e-05,0.0134017313241423,HEIDELBCEM,1
BB_Position,-0.0002763938726869789,0.1792200536778498,HEIDELBCEM,2
Returns_1d,-0.00025849366361167293,-0.0082231432142622,HEIDELBCEM,2
Returns_5d,-0.00025453535343624394,-0.010826061282068,HEIDELBCEM,2
Volume_SMA_20,-0.00020831271544542555,446250.85,HEIDELBCEM,2
Returns_20d,-0.00012907687221257367,0.0261366730193302,HEIDELBCEM,2
SMA_50,0.00010442263936226448,151.3458,HEIDELBCEM,2
Log_Returns,-9.227954780543116e-05,-0.0082571397569933,HEIDELBCEM,2
BB_Width,-6.338095979161018e-05,12.6348297219605,HEIDELBCEM,2
EMA_50,5.375659751696301e-05,149.6342440706892,HEIDELBCEM,2
SMA_5,-5.193515729666744e-05,151.69,HEIDELBCEM,2
Returns_1d,-0.00032412328548096867,0.0018487542917509,HEIDELBCEM,3
Returns_5d,-0.00030561325069682126,0.0273539767084951,HEIDELBCEM,3
Volatility_60d,0.00020426576444001988,0.273178178549712,HEIDELBCEM,3
Returns_20d,-0.00019593674362463552,0.1205198897203623,HEIDELBCEM,3
Volume_SMA_20,0.00018286091703516392,539193.6,HEIDELBCEM,3
SMA_50,0.00015356076190507095,106.432,HEIDELBCEM,3
SMA_200,-9.774858129693771e-05,100.3065,HEIDELBCEM,3
Log_Returns,-8.640928733153993e-05,0.0018470474489001,HEIDELBCEM,3
SMA_10,8.290382964226047e-05,111.872,HEIDELBCEM,3
BB_Position,-8.08143977264643e-05,0.7086785134206205,HEIDELBCEM,3
Returns_1d,-0.0002984068899483039,-0.0155329405463309,HEIDELBCEM,4
Volume_Ratio,0.00017539787759391013,0.1038537863406001,HEIDELBCEM,4
Returns_5d,0.00017141544966506293,-0.0153571428571428,HEIDELBCEM,4
Volatility_60d,0.00016480164674017922,0.2735690841560598,HEIDELBCEM,4
Log_Returns,0.00015465147482264928,-0.0156548406260901,HEIDELBCEM,4
SMA_5,-0.00013570125369942844,110.918,HEIDELBCEM,4
Returns_20d,-0.00012257660967721578,0.0792718731650028,HEIDELBCEM,4
EMA_50,8.872191968825537e-05,107.065567697809,HEIDELBCEM,4
BB_Upper,8.519021818962635e-05,118.58934514128744,HEIDELBCEM,4
SMA_10,-8.192340275748515e-05,112.722,HEIDELBCEM,4
Returns_5d,-0.0008907634972284507,0.071969696969697,ISLAMI BANK,0
Volume_SMA_20,0.0006790372443006313,568524.75,ISLAMI BANK,0
Log_Returns,-0.0004512952893218163,0.0396448313472401,ISLAMI BANK,0
Returns_1d,-0.00036558698091549314,0.040441176470588,ISLAMI BANK,0
Volume_Ratio,0.00020510126429683226,0.9199581900348226,ISLAMI BANK,0
SMA_200,0.00015286095260035103,2.60575,ISLAMI BANK,0
SMA_5,-0.000130933341737608,2.724,ISLAMI BANK,0
BB_Position,-0.00011381982097915067,0.5760641162790425,ISLAMI BANK,0
SMA_100,0.00010993991924900471,2.4408000000000003,ISLAMI BANK,0
EMA_50,9.571033504508828e-05,2.677535558559227,ISLAMI BANK,0
Log_Returns,0.0012149834810563347,-0.0539052648362024,ISLAMI BANK,1
Returns_1d,0.0011029068316493677,-0.0524781341107871,ISLAMI BANK,1
Returns_5d,0.0007286262805453957,-0.1120218579234972,ISLAMI BANK,1
Volume_Ratio,-0.0004360001081544424,1.141695742079838,ISLAMI BANK,1
BB_Position,0.00019447447880421018,-0.1251646274238726,ISLAMI BANK,1
ATR_14,0.00014920837756557056,0.1564285714285715,ISLAMI BANK,1
Returns_20d,0.00014278407862016454,-0.0524781341107871,ISLAMI BANK,1
Volume_SMA_20,0.00012997270783803982,515756.5,ISLAMI BANK,1
Volatility_30d,-0.0001198794013240901,0.4740288020388746,ISLAMI BANK,1
RSI_14,7.804918774825806e-05,30.232558139534905,ISLAMI BANK,1
Volume_Ratio,-0.0015325535783957723,2.105500373979161,ISLAMI BANK,2
Returns_5d,-0.0008371411750040152,0.1088235294117647,ISLAMI BANK,2
Volatility_30d,-0.0006576850294831588,0.4740119866291148,ISLAMI BANK,2
Volume_SMA_20,-0.00051825220947901,433981.4,ISLAMI BANK,2
Returns_1d,-0.00027687272097385717,0.0189189189189189,ISLAMI BANK,2
Log_Returns,-0.00026872329195855424,0.0187421818097406,ISLAMI BANK,2
BB_Position,-0.00017926335381817954,1.0265287716967886,ISLAMI BANK,2
Returns_20d,-0.00016624942946548828,0.0161725067385445,ISLAMI BANK,2
Volatility_60d,-0.00016268079814527752,0.4297673992959229,ISLAMI BANK,2
SMA_5,-0.00011581546784385493,3.614,ISLAMI BANK,2
Returns_5d,0.0007812668331241333,-0.0985074626865671,ISLAMI BANK,3
Log_Returns,-0.0004759528335813749,0.0,ISLAMI BANK,3
Returns_1d,-0.0003931109650868006,0.0,ISLAMI BANK,3
Volume_SMA_20,-0.000250606638161446,479797.7,ISLAMI BANK,3
Volatility_30d,-0.00023641401845338585,0.4696254645862612,ISLAMI BANK,3
Volume_Ratio,-0.00017722614085923687,0.990469524968544,ISLAMI BANK,3
BB_Position,0.00012848327322308986,0.0637000117660571,ISLAMI BANK,3
EMA_50,0.00011285529249153775,3.3080780591711267,ISLAMI BANK,3
Returns_20d,0.00010040498255392129,-0.0650154798761609,ISLAMI BANK,3
RSI_14,7.001574228911604e-05,35.63218390804596,ISLAMI BANK,3
Log_Returns,0.0019097418828635986,-0.0687770984793175,ISLAMI BANK,4
Returns_1d,0.0017173578386829676,-0.0664652567975832,ISLAMI BANK,4
Volatility_30d,-0.0005593081188344433,0.4863806638678875,ISLAMI BANK,4
Returns_5d,0.00021119204682384365,-0.0776119402985074,ISLAMI BANK,4
Returns_20d,0.0001594251155915298,-0.034375,ISLAMI BANK,4
BB_Position,0.00014948643360214675,-0.0890685928287731,ISLAMI BANK,4
EMA_50,0.00014111451594073514,3.345628629458041,ISLAMI BANK,4
SMA_200,0.000138897138291832,3.41185,ISLAMI BANK,4
ATR_14,9.322904148112736e-05,0.1414285714285713,ISLAMI BANK,4
Volatility_60d,-8.658757910637066e-05,0.4670852843594117,ISLAMI BANK,4
BB_Position,0.0007348543243987569,0.946967145859621,JAMUNAOIL,0
SMA_100,-0.0005223509293165291,440.9654,JAMUNAOIL,0
BB_Width,-0.0005131160047454735,85.94255831963187,JAMUNAOIL,0
BB_Lower,-0.000499082047903997,415.26522084018416,JAMUNAOIL,0
SMA_10,-0.00042104020034394295,475.697,JAMUNAOIL,0
EMA_50,-0.0003445914985884216,448.5489304794784,JAMUNAOIL,0
Volatility_30d,0.00033375926516028445,0.1979394967370426,JAMUNAOIL,0
BB_Upper,-0.00033039619269171317,501.207779159816,JAMUNAOIL,0
ATR_14,-0.0002850557939779606,8.674285714285714,JAMUNAOIL,0
Volatility_60d,-0.00016233102617034144,0.2247426329447092,JAMUNAOIL,0
SMA_5,-0.00019648068395421452,591.982,JAMUNAOIL,1
Volatility_30d,-0.00018489693245097466,0.2488937275816123,JAMUNAOIL,1
BB_Lower,0.00017747588691332616,573.5504516140269,JAMUNAOIL,1
SMA_10,0.00017058487637934514,594.198,JAMUNAOIL,1
RSI_14,0.0001645603693125865,36.22093023255808,JAMUNAOIL,1
Volume_SMA_20,-0.00015596150159086295,427206.45,JAMUNAOIL,1
Returns_1d,-0.00013925675099528916,-0.0023823299186603,JAMUNAOIL,1
Volatility_60d,-0.00013101347888867668,0.2267161217556551,JAMUNAOIL,1
SMA_100,0.0001287529577487351,547.5601,JAMUNAOIL,1
BB_Width,0.00012592299738361034,51.03809677194613,JAMUNAOIL,1
ATR_14,0.00045236677777713355,12.354999999999992,JAMUNAOIL,2
SMA_10,-0.0003294897181220191,541.668,JAMUNAOIL,2
BB_Position,-0.00030596274228658475,0.80850000238694,JAMUNAOIL,2
SMA_100,-0.00029889090658843085,517.9582,JAMUNAOIL,2
Volatility_30d,0.0002691137732806759,0.1968196790980754,JAMUNAOIL,2
BB_Width,0.00024656372204885744,30.899513537259736,JAMUNAOIL,2
BB_Lower,0.00023753934769357732,528.3977432313702,JAMUNAOIL,2
Returns_1d,0.00023560028680775594,0.0161592419846485,JAMUNAOIL,2
EMA_50,-0.0002284653503312369,534.4760014071753,JAMUNAOIL,2
Volatility_60d,0.00021563856909718538,0.2013921881906886,JAMUNAOIL,2
ATR_14,-0.0003710895718806999,7.054285714285713,JAMUNAOIL,3
SMA_100,-0.0003279189627919709,385.7917999999999,JAMUNAOIL,3
SMA_10,-0.0002835396202955398,430.028,JAMUNAOIL,3
Returns_1d,-0.00021997254577918663,-0.0082865233740309,JAMUNAOIL,3
EMA_50,-0.00021620301876752512,405.09620630807166,JAMUNAOIL,3
BB_Position,-0.00020359307570724761,0.6470328556498552,JAMUNAOIL,3
Volatility_30d,0.00018012599272373563,0.1963820643318758,JAMUNAOIL,3
Log_Returns,0.00013100316294888256,-0.0083210474642533,JAMUNAOIL,3
BB_Lower,-0.00010543967279441993,398.4282671339086,JAMUNAOIL,3
RSI_14,-0.00010493432847595411,60.28029093489444,JAMUNAOIL,3
SMA_100,-0.00033646184658033256,384.1627,JAMUNAOIL,4
SMA_5,-0.0002978010686316462,433.538,JAMUNAOIL,4
EMA_50,-0.00019478451662687787,402.0579731487052,JAMUNAOIL,4
ATR_14,-0.00016726743326649107,7.994285714285711,JAMUNAOIL,4
Volume_SMA_20,-0.00013277058489051497,437111.3,JAMUNAOIL,4
Volume_Ratio,-0.00011436432177718388,1.995905848235907,JAMUNAOIL,4
Returns_1d,-9.903026851338845e-05,-0.0083540827961744,JAMUNAOIL,4
RSI_14,9.846791790950131e-05,66.2565312658014,JAMUNAOIL,4
Volatility_30d,7.703975418375504e-05,0.2107317696311609,JAMUNAOIL,4
Returns_20d,6.897385859193429e-05,0.0391884312434462,JAMUNAOIL,4
SMA_10,-0.0007289152583337912,363.946,LAFARGECEM,0
SMA_50,-0.0006066745910105736,351.7982,LAFARGECEM,0
ATR_14,-0.0004511689140034997,8.86428571428572,LAFARGECEM,0
Volume_SMA_20,0.000434817040065739,616166.85,LAFARGECEM,0
RSI_14,-0.0003698329773942329,65.90992310508972,LAFARGECEM,0
EMA_12,-0.0003493838186260053,368.2417329502472,LAFARGECEM,0
EMA_26,-0.00030368174767224745,361.60967661389935,LAFARGECEM,0
SMA_5,-0.0002939217571539284,375.274,LAFARGECEM,0
Volatility_60d,0.0002862595918129876,0.3062925525616528,LAFARGECEM,0
EMA_50,-0.00020752088028473952,353.4466903037497,LAFARGECEM,0
Volatility_60d,0.0007470227584177739,0.3458070050879153,LAFARGECEM,1
Volume_SMA_20,-0.0006996412096970349,407653.1,LAFARGECEM,1
